idx,side,x,y,z
667,r,0.7624385952949524,-0.28306400775909424,0.10000000149011612
667,l,0.4643618166446686,0.06165793165564537,0.10000000149011612
668,r,0.7431273460388184,-0.3063966929912567,0.10000000149011612
668,l,0.4940585196018219,0.14231929183006287,0.10000000149011612
669,r,0.7339610457420349,-0.2576412558555603,0.10999999940395355
669,l,0.614965558052063,0.0463489294052124,0.10000000149011612
670,r,0.6787129640579224,-0.2622724175453186,0.10000000149011612
670,l,0.5982555150985718,0.13654211163520813,0.11499999463558197
671,r,0.6752781271934509,-0.28248393535614014,0.1071082279086113
671,l,0.4865138530731201,0.1361050009727478,0.10000000149011612
672,r,0.5994951128959656,-0.08178037405014038,0.10000000149011612
672,l,0.6372210383415222,0.20954719185829163,0.11499999463558197
673,r,0.7382615208625793,-0.18132631480693817,0.10999999940395355
673,l,0.4694654643535614,0.08724348992109299,0.10000000149011612
674,r,0.67868572473526,-0.21740324795246124,0.10000000149011612
674,l,0.5354155898094177,0.17913788557052612,0.10000000149011612
675,r,0.8042639493942261,-0.15461896359920502,0.10999999940395355
675,l,0.5334857702255249,0.16208401322364807,0.10000000149011612
676,r,0.7764112949371338,-0.310366690158844,0.10999999940395355
676,l,0.6380710601806641,0.04557618871331215,0.10000000149011612
677,r,0.7636871933937073,-0.2592736780643463,0.10999999940395355
677,l,0.4246821999549866,0.005229249596595764,0.11499999463558197
678,r,0.7417213320732117,-0.11674706637859344,0.10000000149011612
678,l,0.5623560547828674,0.11761803925037384,0.10000000149011612
679,r,0.7438077926635742,-0.18191379308700562,0.10000000149011612
679,l,0.466221421957016,0.15945951640605927,0.10000000149011612
680,r,0.7461650371551514,-0.2640001177787781,0.10000000149011612
680,l,0.579298734664917,0.027491331100463867,0.10000000149011612
681,r,0.6114336848258972,-0.17456072568893433,0.10999999940395355
681,l,0.41079920530319214,0.15119630098342896,0.10000000149011612
682,r,0.6948468089103699,-0.09707371145486832,0.10000000149011612
682,l,0.5116808414459229,-0.021716222167015076,0.10000000149011612
683,r,0.6420619487762451,-0.3133154511451721,0.10000000149011612
683,l,0.5023356080055237,0.10655485093593597,0.10000000149011612
684,r,0.6510236859321594,-0.16068212687969208,0.10999999940395355
684,l,0.41210001707077026,0.18869224190711975,0.10000000149011612
685,r,0.7153406739234924,-0.19993315637111664,0.10000000149011612
685,l,0.42157042026519775,0.11921887844800949,0.10000000149011612
686,r,0.8001443147659302,-0.22241827845573425,0.10000000149011612
686,l,0.5715324878692627,0.0454048216342926,0.10000000149011612
687,r,0.7474798560142517,-0.10393661260604858,0.10999999940395355
687,l,0.5623266100883484,0.13811196386814117,0.11499999463558197
688,r,0.6509977579116821,-0.3197330832481384,0.10000000149011612
688,l,0.45229390263557434,0.13384029269218445,0.10000000149011612
689,r,0.7224307060241699,-0.3161015808582306,0.10490673780441284
689,l,0.4776472747325897,0.13461343944072723,0.10000000149011612
690,r,0.6622554063796997,-0.28770169615745544,0.10000000149011612
690,l,0.5995643734931946,0.1954154074192047,0.10000000149011612
691,r,0.6048241853713989,-0.22351346909999847,0.10494540631771088
691,l,0.5871570110321045,0.003372468054294586,0.10000000149011612
692,r,0.7509129047393799,-0.2344169169664383,0.10000000149011612
692,l,0.4030953645706177,0.10467185825109482,0.11499999463558197
693,r,0.8098315596580505,-0.18422120809555054,0.10000000149011612
693,l,0.4204135239124298,0.10672947019338608,0.10000000149011612
694,r,0.7257124781608582,-0.22670568525791168,0.10000000149011612
694,l,0.42279165983200073,0.050580427050590515,0.10000000149011612
695,r,0.6224552392959595,-0.08303932845592499,0.10000000149011612
695,l,0.5276492238044739,0.18466845154762268,0.11499999463558197
696,r,0.7198514342308044,-0.1250062882900238,0.10000000149011612
696,l,0.4733785390853882,0.07164889574050903,0.10000000149011612
697,r,0.7437260150909424,-0.24434253573417664,0.10000000149011612
697,l,0.5517750978469849,0.005798205733299255,0.10000000149011612
698,r,0.7464212775230408,-0.15185324847698212,0.10999999940395355
698,l,0.6094862222671509,0.09499015659093857,0.11025980114936829
699,r,0.7286014556884766,-0.27520641684532166,0.10000000149011612
699,l,0.46828991174697876,0.08132808655500412,0.10000000149011612
700,r,0.783990204334259,-0.2729010283946991,0.10000000149011612
700,l,0.6312351822853088,0.0009306967258453369,0.10000000149011612
701,r,0.7205352783203125,-0.19007013738155365,0.10000000149011612
701,l,0.41368645429611206,0.0003160238265991211,0.10000000149011612
702,r,0.7106427550315857,-0.2639022171497345,0.10000000149011612
702,l,0.5968161821365356,-0.015021048486232758,0.10000000149011612
703,r,0.7454344630241394,-0.2594451308250427,0.10000000149011612
703,l,0.5472730994224548,0.19050446152687073,0.11499999463558197
704,r,0.7199512124061584,-0.144746795296669,0.10000000149011612
704,l,0.5538316965103149,0.08688358217477798,0.10000000149011612
705,r,0.7484171986579895,-0.18644848465919495,0.10000000149011612
705,l,0.6187213659286499,-0.01997581124305725,0.10000000149011612
706,r,0.593651533126831,-0.13603344559669495,0.10000000149011612
706,l,0.47952452301979065,0.1371590942144394,0.10000000149011612
707,r,0.761500895023346,-0.21099592745304108,0.10000000149011612
707,l,0.6243351697921753,0.035210981965065,0.10000000149011612
708,r,0.7202903628349304,-0.08736276626586914,0.10000000149011612
708,l,0.41488879919052124,0.056433264166116714,0.10000000149011612
709,r,0.6188614964485168,-0.16205546259880066,0.10999999940395355
709,l,0.5084174275398254,0.060134854167699814,0.10000000149011612
710,r,0.6076350808143616,-0.10801433771848679,0.10000000149011612
710,l,0.4929458498954773,0.13332566618919373,0.10000000149011612
711,r,0.7355760335922241,-0.30525290966033936,0.10999999940395355
711,l,0.6257209181785583,0.13070368766784668,0.11499999463558197
712,r,0.6163437366485596,-0.20542012155056,0.10000000149011612
712,l,0.5396167635917664,0.0713508278131485,0.10000000149011612
713,r,0.6104377508163452,-0.22598181664943695,0.10000000149011612
713,l,0.5762477517127991,0.025119423866271973,0.10000000149011612
714,r,0.7125678658485413,-0.1771448701620102,0.10999999940395355
714,l,0.5384755730628967,0.05791540443897247,0.11499999463558197
715,r,0.709666907787323,-0.30097272992134094,0.10000000149011612
715,l,0.6179244518280029,0.07011502981185913,0.10000000149011612
716,r,0.6144326329231262,-0.2836530804634094,0.10000000149011612
716,l,0.5429631471633911,-0.005652301013469696,0.11499999463558197
717,r,0.7612320780754089,-0.17921026051044464,0.10999999940395355
717,l,0.41924479603767395,0.08944132924079895,0.10000000149011612
718,r,0.7788766622543335,-0.13196730613708496,0.10000000149011612
718,l,0.6258112192153931,0.004843004047870636,0.11499999463558197
719,r,0.8130256533622742,-0.27748316526412964,0.10329585522413254
719,l,0.409668505191803,0.0723014771938324,0.10000000149011612
720,r,0.7193548679351807,-0.09537506103515625,0.10000000149011612
720,l,0.5155066847801208,0.16932201385498047,0.11499999463558197
721,r,0.5852958559989929,-0.08419489860534668,0.10000000149011612
721,l,0.5954527854919434,0.04228033870458603,0.10000000149011612
722,r,0.6855653524398804,-0.16545042395591736,0.10000000149011612
722,l,0.4130956828594208,0.11887067556381226,0.11499999463558197
723,r,0.6719716787338257,-0.2680801451206207,0.10000000149011612
723,l,0.411607027053833,0.17191702127456665,0.11499999463558197
724,r,0.7211201190948486,-0.23525530099868774,0.10999999940395355
724,l,0.5331248641014099,0.17322376370429993,0.10000000149011612
725,r,0.7682573199272156,-0.1763448864221573,0.10000000149011612
725,l,0.6299070119857788,0.10486731678247452,0.10000000149011612
726,r,0.632917046546936,-0.16984380781650543,0.10000000149011612
726,l,0.44436120986938477,-0.01069910079240799,0.10000000149011612
727,r,0.7632861137390137,-0.1943836808204651,0.10000000149011612
727,l,0.5599652528762817,-0.0057746246457099915,0.10000000149011612
728,r,0.6192079782485962,-0.27572983503341675,0.10000000149011612
728,l,0.4928096830844879,-0.012723952531814575,0.10000000149011612
729,r,0.702809751033783,-0.20400936901569366,0.10000000149011612
729,l,0.6013951897621155,0.009878404438495636,0.10000000149011612
730,r,0.5948899388313293,-0.30292263627052307,0.10000000149011612
730,l,0.5358443856239319,0.1857280433177948,0.10000000149011612
731,r,0.8103498220443726,-0.308313250541687,0.10000000149011612
731,l,0.4105757772922516,0.019466444849967957,0.10000000149011612
732,r,0.734937310218811,-0.3090595602989197,0.10999999940395355
732,l,0.6021196842193604,0.04618699476122856,0.10000000149011612
733,r,0.6207728981971741,-0.2895333468914032,0.10000000149011612
733,l,0.5244547724723816,0.03400338441133499,0.10000000149011612
734,r,0.817481279373169,-0.15576457977294922,0.10999999940395355
734,l,0.4342135488986969,0.06671347469091415,0.10000000149011612
735,r,0.5984219312667847,-0.31899499893188477,0.10000000149011612
735,l,0.5540366768836975,0.07358931005001068,0.10000000149011612
736,r,0.679706335067749,-0.3142387866973877,0.10000000149011612
736,l,0.44249972701072693,-0.0013781934976577759,0.11499999463558197
737,r,0.7238463163375854,-0.1451224982738495,0.10000000149011612
737,l,0.49435529112815857,0.03186175972223282,0.10000000149011612
738,r,0.6229676008224487,-0.12859663367271423,0.10000000149011612
738,l,0.5312629342079163,0.08902157098054886,0.11499999463558197
739,r,0.5974563956260681,-0.2526558041572571,0.10000000149011612
739,l,0.5877821445465088,0.21320350468158722,0.10000000149011612
740,r,0.7898337244987488,-0.12065053731203079,0.10000000149011612
740,l,0.49583980441093445,0.07332149147987366,0.11499999463558197
741,r,0.6234140396118164,-0.12820208072662354,0.10000000149011612
741,l,0.5754088759422302,0.07580263912677765,0.10000000149011612
742,r,0.779826819896698,-0.12700027227401733,0.10999999940395355
742,l,0.4143081307411194,0.14109213650226593,0.10000000149011612
743,r,0.6797964572906494,-0.18833878636360168,0.10000000149011612
743,l,0.5247067809104919,0.2141663134098053,0.10000000149011612
744,r,0.7421094179153442,-0.22495977580547333,0.10000000149011612
744,l,0.438096821308136,0.20282554626464844,0.11499999463558197
745,r,0.7976900339126587,-0.08203213661909103,0.10000000149011612
745,l,0.48530542850494385,0.13561256229877472,0.10000000149011612
746,r,0.6804134845733643,-0.2341253012418747,0.10000000149011612
746,l,0.5381423830986023,0.013749882578849792,0.10000000149011612
747,r,0.7128332257270813,-0.183131143450737,0.10000000149011612
747,l,0.5781451463699341,-0.018952220678329468,0.10000000149011612
748,r,0.7672510147094727,-0.184665709733963,0.10000000149011612
748,l,0.5667887330055237,0.11117382347583771,0.11499999463558197
749,r,0.7564060091972351,-0.17357410490512848,0.10000000149011612
749,l,0.4319636821746826,0.03771992400288582,0.10000000149011612
750,r,0.723831832408905,-0.19671012461185455,0.10000000149011612
750,l,0.40155142545700073,0.09409741312265396,0.10000000149011612
751,r,0.756305992603302,-0.31425291299819946,0.10000000149011612
751,l,0.6259537935256958,0.016858220100402832,0.10000000149011612
752,r,0.6019412875175476,-0.16983634233474731,0.10000000149011612
752,l,0.49776771664619446,0.10013048350811005,0.11499999463558197
753,r,0.6271106004714966,-0.31458452343940735,0.10999999940395355
753,l,0.5385080575942993,0.1887580305337906,0.10000000149011612
754,r,0.7744386196136475,-0.21687839925289154,0.10996638238430023
754,l,0.6191299557685852,0.11230950802564621,0.10000000149011612
755,r,0.6445114016532898,-0.2723253071308136,0.10000000149011612
755,l,0.47353968024253845,0.10823211073875427,0.10000000149011612
756,r,0.6823599338531494,-0.17229901254177094,0.10000000149011612
756,l,0.4210691452026367,0.016239069402217865,0.10000000149011612
757,r,0.6313587427139282,-0.2520117461681366,0.10000000149011612
757,l,0.5948478579521179,-0.021673090755939484,0.10000000149011612
758,r,0.7405303716659546,-0.12832261621952057,0.10999999940395355
758,l,0.4048330783843994,0.011908091604709625,0.11499999463558197
759,r,0.6900444626808167,-0.18449825048446655,0.10000000149011612
759,l,0.5629759430885315,0.19861769676208496,0.11499999463558197
760,r,0.7528377771377563,-0.2510669231414795,0.10999999940395355
760,l,0.41181299090385437,0.03045940399169922,0.11499999463558197
761,r,0.6414859294891357,-0.26704373955726624,0.10000000149011612
761,l,0.6061868071556091,0.09501398354768753,0.10000000149011612
762,r,0.6373759508132935,-0.13807030022144318,0.10999999940395355
762,l,0.4750235080718994,0.0735638290643692,0.10000000149011612
763,r,0.8143746256828308,-0.16505537927150726,0.10999999940395355
763,l,0.4728125035762787,0.1626538187265396,0.11499999463558197
764,r,0.7459973692893982,-0.088246650993824,0.10000000149011612
764,l,0.43137213587760925,0.1362101286649704,0.11003434658050537
765,r,0.7180145382881165,-0.2703637182712555,0.10000000149011612
765,l,0.47492551803588867,0.07759196311235428,0.10000000149011612
766,r,0.7588515281677246,-0.26426607370376587,0.10000000149011612
766,l,0.46459874510765076,0.022671587765216827,0.11499999463558197
767,r,0.7982206344604492,-0.2311442792415619,0.10999999940395355
767,l,0.6152788400650024,0.1780698001384735,0.10000000149011612
768,r,0.8095100522041321,-0.22959765791893005,0.10000000149011612
768,l,0.41498351097106934,0.09168167412281036,0.10000000149011612
769,r,0.6396495699882507,-0.243933767080307,0.10999999940395355
769,l,0.6101172566413879,0.0475919134914875,0.11499999463558197
770,r,0.7857354283332825,-0.13648377358913422,0.10000000149011612
770,l,0.5656774640083313,0.20180577039718628,0.10000000149011612
771,r,0.6595880389213562,-0.19986096024513245,0.10000000149011612
771,l,0.5225368738174438,0.0037887021899223328,0.10000000149011612
772,r,0.7725750207901001,-0.11325967311859131,0.10000000149011612
772,l,0.6285728216171265,0.053917426615953445,0.10000000149011612
773,r,0.7604380249977112,-0.12513290345668793,0.10999999940395355
773,l,0.47510066628456116,0.18104153871536255,0.10000000149011612
774,r,0.7492098212242126,-0.14192534983158112,0.10000000149011612
774,l,0.4605555236339569,0.1845303475856781,0.10000000149011612
775,r,0.5928723216056824,-0.14780840277671814,0.10000000149011612
775,l,0.6037834882736206,0.06701531261205673,0.10000000149011612
776,r,0.7807461023330688,-0.18826168775558472,0.10000000149011612
776,l,0.5728921294212341,0.09766726940870285,0.10000000149011612
777,r,0.6906155943870544,-0.12110984325408936,0.10999999940395355
777,l,0.570253312587738,0.0002963319420814514,0.11499999463558197
778,r,0.7410430908203125,-0.15271420776844025,0.10000000149011612
778,l,0.6110270619392395,0.14908918738365173,0.10000000149011612
779,r,0.6778666973114014,-0.10726871341466904,0.10000000149011612
779,l,0.6307399868965149,0.1379990130662918,0.10000000149011612
780,r,0.6449342370033264,-0.2602899670600891,0.10999999940395355
780,l,0.47158536314964294,0.16112127900123596,0.10000000149011612
781,r,0.6134209632873535,-0.317428320646286,0.10000000149011612
781,l,0.634186863899231,0.06359268724918365,0.10000000149011612
782,r,0.6625819802284241,-0.19506947696208954,0.10000000149011612
782,l,0.6111794710159302,0.09632498770952225,0.10000000149011612
783,r,0.6132091879844666,-0.08414251357316971,0.10000000149011612
783,l,0.4176073670387268,0.13415509462356567,0.10000000149011612
784,r,0.6796349287033081,-0.21867386996746063,0.10999999940395355
784,l,0.44697099924087524,0.17186078429222107,0.10000000149011612
785,r,0.6805527210235596,-0.21007312834262848,0.10000000149011612
785,l,0.5805073976516724,0.09808993339538574,0.10000000149011612
786,r,0.7230520248413086,-0.08102373778820038,0.10000000149011612
786,l,0.6209658980369568,0.05780404061079025,0.10000000149011612
787,r,0.6290180683135986,-0.2195131629705429,0.10000000149011612
787,l,0.4000544548034668,0.19460037350654602,0.11499999463558197
788,r,0.7581501007080078,-0.27972450852394104,0.10000000149011612
788,l,0.4162251353263855,0.14876700937747955,0.11499999463558197
789,r,0.6833285689353943,-0.2914062440395355,0.10000000149011612
789,l,0.4837196469306946,0.06495797634124756,0.10000000149011612
790,r,0.7524923086166382,-0.2934551239013672,0.10000000149011612
790,l,0.6386392712593079,0.03085479885339737,0.10000000149011612
791,r,0.6255700588226318,-0.310650110244751,0.10000000149011612
791,l,0.5925763845443726,0.05689866840839386,0.10000000149011612
792,r,0.7421408295631409,-0.19786542654037476,0.10999999940395355
792,l,0.6078485250473022,-0.022621437907218933,0.11499999463558197
793,r,0.6905760765075684,-0.08267827332019806,0.10000000149011612
793,l,0.6368550062179565,0.15609663724899292,0.10000000149011612
794,r,0.7092148065567017,-0.08188744634389877,0.10999999940395355
794,l,0.42336803674697876,0.1445292830467224,0.10000000149011612
795,r,0.5816757082939148,-0.22316457331180573,0.10000000149011612
795,l,0.5965285897254944,0.055959343910217285,0.11499999463558197
796,r,0.5801435112953186,-0.24612340331077576,0.10000000149011612
796,l,0.456056147813797,-0.00863521546125412,0.10000000149011612
797,r,0.7133318781852722,-0.2500733435153961,0.10000000149011612
797,l,0.4904480278491974,0.18521717190742493,0.11499999463558197
798,r,0.6983096599578857,-0.24076257646083832,0.10000000149011612
798,l,0.6288166642189026,-0.010545536875724792,0.10000000149011612
799,r,0.6515358686447144,-0.24310369789600372,0.10000000149011612
799,l,0.5879586935043335,0.004399485886096954,0.10000000149011612
800,r,0.6097230315208435,-0.30307143926620483,0.10999999940395355
800,l,0.44563087821006775,0.1721000373363495,0.10000000149011612
801,r,0.5986855626106262,-0.090692438185215,0.10000000149011612
801,l,0.6063148379325867,0.015514403581619263,0.11499999463558197
802,r,0.5831748843193054,-0.19717268645763397,0.10999999940395355
802,l,0.624350905418396,0.1932085156440735,0.11499999463558197
803,r,0.793165922164917,-0.2721872925758362,0.10000000149011612
803,l,0.4693524241447449,0.06549294292926788,0.10000000149011612
804,r,0.7106932401657104,-0.2816288471221924,0.10000000149011612
804,l,0.44021594524383545,0.04947403445839882,0.10000000149011612
805,r,0.7711457014083862,-0.14252738654613495,0.10000000149011612
805,l,0.43738555908203125,0.10629088431596756,0.10000000149011612
806,r,0.6705671548843384,-0.22075603902339935,0.10000000149011612
806,l,0.4657571315765381,0.2043558657169342,0.11499999463558197
807,r,0.664558470249176,-0.30965596437454224,0.10000000149011612
807,l,0.49413225054740906,0.20246712863445282,0.10000000149011612
808,r,0.7632437944412231,-0.2939161956310272,0.10999999940395355
808,l,0.49158793687820435,0.1610562801361084,0.10000000149011612
809,r,0.7306405305862427,-0.2739161252975464,0.10000000149011612
809,l,0.6251353621482849,0.19523534178733826,0.11499999463558197
810,r,0.7301040291786194,-0.12601563334465027,0.10000000149011612
810,l,0.4803493618965149,0.05028874799609184,0.10000000149011612
811,r,0.6654298305511475,-0.2843583822250366,0.10000000149011612
811,l,0.5954521298408508,0.06670963764190674,0.10000000149011612
812,r,0.6272051334381104,-0.26300400495529175,0.10000000149011612
812,l,0.5542708039283752,0.11922691762447357,0.10205917060375214
813,r,0.6670004725456238,-0.1222405657172203,0.10000000149011612
813,l,0.512569785118103,0.16722530126571655,0.10000000149011612
814,r,0.6063671112060547,-0.10791584849357605,0.10000000149011612
814,l,0.5641288161277771,-0.018916338682174683,0.10061125457286835
815,r,0.6558642983436584,-0.3066222071647644,0.10000000149011612
815,l,0.45779290795326233,0.06783373653888702,0.10000000149011612
816,r,0.6153191924095154,-0.24848546087741852,0.10000000149011612
816,l,0.6185982823371887,-0.023548707365989685,0.10000000149011612
817,r,0.6095793843269348,-0.24615702033042908,0.10999999940395355
817,l,0.4388066828250885,0.20679974555969238,0.10000000149011612
818,r,0.7579758763313293,-0.1887974590063095,0.10999999940395355
818,l,0.5329583883285522,0.10329420864582062,0.10000000149011612
819,r,0.6198950409889221,-0.10004260390996933,0.10000000149011612
819,l,0.4892997145652771,0.15735767781734467,0.10000000149011612
820,r,0.8084949851036072,-0.1428973376750946,0.10000000149011612
820,l,0.6114147901535034,-0.013094581663608551,0.10000000149011612
821,r,0.691608726978302,-0.2655251622200012,0.10853724181652069
821,l,0.6206098794937134,0.07670482993125916,0.10000000149011612
822,r,0.810772180557251,-0.21323542296886444,0.10000000149011612
822,l,0.48439595103263855,0.19329163432121277,0.10000000149011612
823,r,0.7629218697547913,-0.1251663863658905,0.10000000149011612
823,l,0.5040866136550903,0.17863322794437408,0.10000000149011612
824,r,0.7705444097518921,-0.09416184574365616,0.10000000149011612
824,l,0.5779905319213867,0.16822335124015808,0.11499999463558197
825,r,0.6748127937316895,-0.30769675970077515,0.10000000149011612
825,l,0.5617014765739441,0.0830840915441513,0.11475116014480591
826,r,0.6656757593154907,-0.1676614135503769,0.10000000149011612
826,l,0.5798486471176147,0.10596702992916107,0.10000000149011612
827,r,0.6500586867332458,-0.14033392071723938,0.10000000149011612
827,l,0.45184752345085144,0.207145094871521,0.10663000494241714
828,r,0.8097123503684998,-0.21749478578567505,0.10000000149011612
828,l,0.6155092120170593,0.10101184248924255,0.10474693775177002
829,r,0.6405214667320251,-0.21278564631938934,0.10000000149011612
829,l,0.44943517446517944,-0.024773582816123962,0.10000000149011612
830,r,0.814548134803772,-0.26183512806892395,0.10000000149011612
830,l,0.6013839244842529,0.10715851187705994,0.10000000149011612
831,r,0.7547479271888733,-0.1759396642446518,0.10550014674663544
831,l,0.5847391486167908,0.20909848809242249,0.10000000149011612
832,r,0.6619938611984253,-0.16436851024627686,0.10000000149011612
832,l,0.6153753399848938,0.003651440143585205,0.10000000149011612
833,r,0.7757788896560669,-0.17664504051208496,0.10000000149011612
833,l,0.5136245489120483,0.18009138107299805,0.10000000149011612
834,r,0.7887158989906311,-0.2988477349281311,0.10999999940395355
834,l,0.6034114360809326,0.01863623410463333,0.10000000149011612
835,r,0.619719922542572,-0.15041500329971313,0.10000000149011612
835,l,0.5524775981903076,0.02215687185525894,0.10000000149011612
836,r,0.5899593234062195,-0.24270379543304443,0.10000000149011612
836,l,0.6059043407440186,0.1350625902414322,0.10000000149011612
837,r,0.8087488412857056,-0.14738115668296814,0.10999999940395355
837,l,0.5266211032867432,0.037137024104595184,0.10000000149011612
838,r,0.7542603611946106,-0.2908872961997986,0.10000000149011612
838,l,0.5277929902076721,0.11045998334884644,0.10000000149011612
839,r,0.6199012994766235,-0.22886303067207336,0.10000000149011612
839,l,0.6327565312385559,0.14963147044181824,0.11499999463558197
840,r,0.7629308700561523,-0.1779879331588745,0.10000000149011612
840,l,0.5600045323371887,0.12461109459400177,0.10000000149011612
841,r,0.6975485682487488,-0.19312241673469543,0.10000000149011612
841,l,0.5246350169181824,0.02241341769695282,0.11499999463558197
842,r,0.6245864629745483,-0.29960811138153076,0.10000000149011612
842,l,0.5579937696456909,0.08005203306674957,0.10000000149011612
843,r,0.7139610648155212,-0.23671944439411163,0.10999999940395355
843,l,0.6214348077774048,0.09556923806667328,0.10000000149011612
844,r,0.7569117546081543,-0.3111889064311981,0.10000000149011612
844,l,0.48071759939193726,0.19592860341072083,0.10000000149011612
845,r,0.7126755714416504,-0.1422407478094101,0.10000000149011612
845,l,0.42049670219421387,0.2083907425403595,0.10000000149011612
846,r,0.7274047136306763,-0.2632136642932892,0.10000000149011612
846,l,0.5029958486557007,-0.007024995982646942,0.10000000149011612
847,r,0.7809934020042419,-0.2624432146549225,0.10000000149011612
847,l,0.5211787223815918,0.15949931740760803,0.10000000149011612
848,r,0.7184339165687561,-0.29138949513435364,0.10000000149011612
848,l,0.4126585125923157,0.17519938945770264,0.10000000149011612
849,r,0.5908362865447998,-0.2149040251970291,0.10999999940395355
849,l,0.4629780054092407,0.07621102780103683,0.10000000149011612
850,r,0.6877788305282593,-0.18137286603450775,0.10000000149011612
850,l,0.4797824025154114,0.0507279634475708,0.10000000149011612
851,r,0.6680315732955933,-0.2961212992668152,0.10999999940395355
851,l,0.6319057941436768,0.20781786739826202,0.11499999463558197
852,r,0.7241901159286499,-0.1517922282218933,0.10000000149011612
852,l,0.5513848662376404,0.08435589075088501,0.10000000149011612
853,r,0.7618663311004639,-0.25233960151672363,0.10000000149011612
853,l,0.6219140291213989,-0.01150617003440857,0.10000000149011612
854,r,0.7990722060203552,-0.17351287603378296,0.10000000149011612
854,l,0.45993858575820923,0.057386115193367004,0.11499999463558197
855,r,0.7142123579978943,-0.19646187126636505,0.10000000149011612
855,l,0.40384674072265625,0.20628443360328674,0.10000000149011612
856,r,0.7247711420059204,-0.3008683919906616,0.10000000149011612
856,l,0.6238160133361816,0.1131596565246582,0.10000000149011612
857,r,0.7196131348609924,-0.1360766738653183,0.10000000149011612
857,l,0.6111610531806946,0.13068389892578125,0.11499999463558197
858,r,0.7296412587165833,-0.288490891456604,0.10000000149011612
858,l,0.44843077659606934,0.1931183636188507,0.11499999463558197
859,r,0.7423356175422668,-0.2477680891752243,0.10000000149011612
859,l,0.5815482139587402,0.0887979045510292,0.10000000149011612
860,r,0.7279892563819885,-0.3103198707103729,0.10000000149011612
860,l,0.5124536752700806,0.010509997606277466,0.11499999463558197
861,r,0.6301833391189575,-0.2887152433395386,0.10000000149011612
861,l,0.5845746397972107,0.07712135463953018,0.10000000149011612
862,r,0.5850421786308289,-0.31173649430274963,0.10000000149011612
862,l,0.5959972143173218,0.18745732307434082,0.10000000149011612
863,r,0.7092071175575256,-0.10082487761974335,0.10000000149011612
863,l,0.5990957617759705,0.007086955010890961,0.11499999463558197
864,r,0.7603415846824646,-0.09407974779605865,0.10000000149011612
864,l,0.48721691966056824,0.20016348361968994,0.10000000149011612
865,r,0.6597213745117188,-0.15180598199367523,0.10999999940395355
865,l,0.6230568289756775,0.02415257692337036,0.11499999463558197
866,r,0.7572510242462158,-0.30468931794166565,0.10000000149011612
866,l,0.46786367893218994,0.048077698796987534,0.11499999463558197
867,r,0.7342665791511536,-0.14775772392749786,0.10999999940395355
867,l,0.490528404712677,0.16744163632392883,0.10000000149011612
868,r,0.788688063621521,-0.27664220333099365,0.10999999940395355
868,l,0.4525052011013031,0.05329291895031929,0.11499999463558197
869,r,0.6745012402534485,-0.17402927577495575,0.10000000149011612
869,l,0.5781687498092651,0.02979949861764908,0.10000000149011612
870,r,0.6519830226898193,-0.20616592466831207,0.10000000149011612
870,l,0.4851513206958771,0.07099592685699463,0.10000000149011612
871,r,0.7199937105178833,-0.1077575832605362,0.10000000149011612
871,l,0.5434738993644714,0.13453739881515503,0.10000000149011612
872,r,0.748263418674469,-0.2214244306087494,0.10000000149011612
872,l,0.40176472067832947,0.14101281762123108,0.10000000149011612
873,r,0.5892161726951599,-0.23161998391151428,0.10999999940395355
873,l,0.5009767413139343,0.09546689689159393,0.11499999463558197
874,r,0.7521428465843201,-0.1803031712770462,0.10999999940395355
874,l,0.6074478626251221,0.08465313911437988,0.10000000149011612
875,r,0.6726521849632263,-0.08799052983522415,0.10000000149011612
875,l,0.4199735224246979,0.18211030960083008,0.10000000149011612
876,r,0.5965009331703186,-0.18806786835193634,0.10000000149011612
876,l,0.6106598377227783,0.023958705365657806,0.11499999463558197
877,r,0.7138452529907227,-0.306893527507782,0.10999999940395355
877,l,0.5230276584625244,0.04481044411659241,0.10000000149011612
878,r,0.7858858704566956,-0.246823251247406,0.10000000149011612
878,l,0.43097707629203796,0.046486254781484604,0.11499999463558197
879,r,0.693190336227417,-0.2654044032096863,0.10000000149011612
879,l,0.4798550605773926,0.2005818486213684,0.10000000149011612
880,r,0.8171497583389282,-0.20354469120502472,0.10000000149011612
880,l,0.6138736009597778,0.08548528701066971,0.10532112419605255
881,r,0.8160907626152039,-0.3079579174518585,0.10000000149011612
881,l,0.5729095935821533,0.04263800010085106,0.10000000149011612
882,r,0.5894468426704407,-0.3147568106651306,0.10999999940395355
882,l,0.4322640001773834,0.08725294470787048,0.10000000149011612
883,r,0.6828044056892395,-0.31349441409111023,0.10999999940395355
883,l,0.4025231599807739,0.15785357356071472,0.11499999463558197
884,r,0.6838815808296204,-0.19146980345249176,0.10000000149011612
884,l,0.49341005086898804,0.18798188865184784,0.11499999463558197
885,r,0.6605958938598633,-0.17238326370716095,0.10999999940395355
885,l,0.6308940052986145,0.09715016931295395,0.10000000149011612
886,r,0.6468866467475891,-0.08987075090408325,0.10000000149011612
886,l,0.5391590595245361,0.04281206429004669,0.10000000149011612
887,r,0.6771924495697021,-0.08028969913721085,0.10000000149011612
887,l,0.5388500094413757,-0.00518268346786499,0.10000000149011612
888,r,0.6854950785636902,-0.19748957455158234,0.10000000149011612
888,l,0.4759497046470642,-0.004127919673919678,0.10000000149011612
